Price,Close,High,Low,Open,Volume
Ticker,NGN=X,NGN=X,NGN=X,NGN=X,NGN=X
Date,,,,,
2016-02-29,198.1999969482422,199.0,195.2100067138672,198.3000030517578,0
2016-03-01,195.3699951171875,199.0,195.47999572753906,195.47999572753906,0
2016-03-02,196.63999938964844,199.0,196.2899932861328,196.5399932861328,0
2016-03-03,199.0,199.0,195.99000549316406,195.99000549316406,0
2016-03-04,194.97999572753906,199.0,195.02000427246094,195.02000427246094,0
2016-03-07,196.10000610351562,196.38999938964844,196.3000030517578,196.3000030517578,0
2016-03-08,196.38999938964844,196.60000610351562,195.27999877929688,195.27999877929688,0
2016-03-09,196.63999938964844,196.83999633789062,196.32000732421875,196.83999633789062,0
2016-03-10,196.32000732421875,196.1300048828125,195.88999938964844,196.1300048828125,0
2016-03-11,195.88999938964844,195.1999969482422,192.1999969482422,192.1999969482422,0
2016-03-14,194.61000061035156,199.0,194.52999877929688,194.52999877929688,0
2016-03-15,196.6300048828125,199.0,196.22999572753906,199.0,0
2016-03-16,199.0,199.0,196.2899932861328,199.0,0
2016-03-17,194.2100067138672,199.0,194.1699981689453,194.1699981689453,0
2016-03-18,196.55999755859375,199.0,196.36000061035156,196.5800018310547,0
2016-03-21,196.6300048828125,196.72000122070312,196.41000366210938,196.50999450683594,0
2016-03-22,18.0,199.0,196.5,196.8800048828125,0
2016-03-23,199.0,197.16000366210938,196.5,196.69000244140625,0
2016-03-24,199.0,199.0,196.00999450683594,196.5399932861328,0
2016-03-25,199.0,199.0,195.92999267578125,199.0,0
2016-03-28,199.0,199.0,195.99000549316406,196.10000610351562,0
2016-03-29,199.0,199.0,195.2100067138672,195.38999938964844,0
2016-03-30,199.0,199.0,196.2899932861328,196.2899932861328,0
2016-03-31,195.97000122070312,199.0,196.55999755859375,196.55999755859375,0
2016-04-01,199.0,199.0,196.42999267578125,196.42999267578125,0
2016-04-04,198.9499969482422,199.0,195.35000610351562,196.64999389648438,0
2016-04-05,199.0,199.0,194.94000244140625,194.94000244140625,0
2016-04-06,199.0,199.0,196.0399932861328,196.0399932861328,0
2016-04-07,195.75,199.0,196.07000732421875,196.07000732421875,0
2016-04-08,196.4499969482422,199.0,196.64999389648438,196.64999389648438,0
2016-04-11,199.0,199.0,195.4199981689453,195.97999572753906,0
2016-04-12,199.0,199.0,196.52000427246094,196.52000427246094,0
2016-04-13,199.0,198.9499969482422,196.2100067138672,196.8699951171875,0
2016-04-14,198.89999389648438,199.0,195.9499969482422,199.0,0
2016-04-15,199.0,199.0,196.14999389648438,196.1699981689453,0
2016-04-18,199.0,199.0,195.9199981689453,195.99000549316406,0
2016-04-19,199.0,199.0,196.3300018310547,196.3300018310547,0
2016-04-20,199.0,199.0,196.1199951171875,196.1199951171875,0
2016-04-21,199.0,199.0,196.61000061035156,197.5500030517578,0
2016-04-22,196.9499969482422,199.0,196.4199981689453,196.4199981689453,0
2016-04-25,199.0,199.0,196.32000732421875,197.19000244140625,0
2016-04-26,199.0,199.0,195.3800048828125,196.17999267578125,0
2016-04-27,199.0,199.0,195.14999389648438,195.14999389648438,0
2016-04-28,196.0800018310547,199.0,196.4199981689453,196.4199981689453,0
2016-04-29,199.0,199.0,196.22000122070312,196.22000122070312,0
2016-05-02,195.72000122070312,196.4600067138672,195.4600067138672,195.4600067138672,0
2016-05-03,196.4600067138672,196.5,195.6300048828125,195.6300048828125,0
2016-05-04,197.8699951171875,199.0,196.4199981689453,196.4199981689453,0
2016-05-05,199.0,199.0,196.5,196.5399932861328,0
2016-05-06,199.0,199.0,197.0500030517578,197.0500030517578,0
2016-05-09,199.0,199.0,196.47000122070312,197.3000030517578,0
2016-05-10,199.0,199.0,196.52000427246094,196.5399932861328,0
2016-05-11,199.0,199.0,196.27000427246094,196.27000427246094,0
2016-05-12,199.0,199.0,195.8000030517578,195.8000030517578,0
2016-05-13,199.0,199.0,196.44000244140625,196.7100067138672,0
2016-05-16,199.0,197.00999450683594,196.3800048828125,197.00999450683594,0
2016-05-17,196.52999877929688,196.41000366210938,196.41000366210938,196.41000366210938,0
2016-05-18,199.0,199.0,196.5399932861328,196.5399932861328,0
2016-05-19,199.0,199.0,196.35000610351562,197.4600067138672,0
2016-05-20,199.0,199.0,196.39999389648438,196.39999389648438,0
2016-05-23,199.0,199.0,196.41000366210938,196.41000366210938,0
2016-05-24,199.0,199.0,196.3300018310547,196.39999389648438,0
2016-05-25,199.0,199.0,195.36000061035156,197.1300048828125,0
2016-05-26,199.0,199.0,195.1199951171875,195.1199951171875,0
2016-05-27,199.0,199.0,196.02000427246094,196.02000427246094,0
2016-05-30,199.0,197.57000732421875,196.36000061035156,197.57000732421875,0
2016-05-31,196.36000061035156,199.0,195.27000427246094,196.17999267578125,0
2016-06-01,199.0,199.0,195.66000366210938,195.66000366210938,0
2016-06-02,199.0,199.0,196.0,196.0,0
2016-06-03,199.0,199.0,195.3300018310547,197.42999267578125,0
2016-06-06,199.0,199.0,191.74000549316406,191.74000549316406,0
2016-06-07,199.0,199.0,196.10000610351562,196.10000610351562,0
2016-06-08,198.89999389648438,198.9499969482422,196.33999633789062,196.64999389648438,0
2016-06-09,198.8000030517578,198.89999389648438,195.8800048828125,195.8800048828125,0
2016-06-10,198.85000610351562,198.89999389648438,195.27000427246094,196.97999572753906,0
2016-06-13,198.8000030517578,198.8000030517578,195.25999450683594,196.27000427246094,0
2016-06-14,198.8000030517578,198.85000610351562,19.799999237060547,195.0800018310547,0
2016-06-15,198.89999389648438,198.85000610351562,195.2899932861328,196.5,0
2016-06-16,194.6999969482422,198.89999389648438,194.6699981689453,194.6699981689453,0
2016-06-17,198.8000030517578,199.0,195.8300018310547,195.8300018310547,0
2016-06-20,195.05999755859375,257.8800048828125,199.0,257.8800048828125,0
2016-06-21,199.0,279.0899963378906,199.0,257.9700012207031,0
2016-06-22,280.67999267578125,280.8299865722656,199.0,280.79998779296875,0
2016-06-23,279.4800109863281,283.0,280.0899963378906,280.0899963378906,0
2016-06-24,281.2799987792969,283.0,278.0400085449219,282.69000244140625,0
2016-06-27,276.8500061035156,280.2200012207031,278.9599914550781,278.9599914550781,0
2016-06-28,28.0,282.0,279.7300109863281,280.010009765625,0
2016-06-29,281.0,280.1700134277344,279.6499938964844,280.1700134277344,0
2016-06-30,278.6400146484375,282.0,278.7200012207031,278.7200012207031,0
2016-07-01,280.57000732421875,282.0,279.5799865722656,280.5199890136719,0
2016-07-04,279.6499938964844,279.989990234375,279.82000732421875,279.82000732421875,0
2016-07-05,279.3299865722656,281.5,279.32000732421875,279.6099853515625,0
2016-07-06,281.3800048828125,282.0,279.32000732421875,281.489990234375,0
2016-07-07,278.6300048828125,281.0,278.7699890136719,278.7699890136719,0
2016-07-08,279.75,281.5,278.94000244140625,279.6000061035156,0
2016-07-11,279.3900146484375,282.5,279.5400085449219,279.5400085449219,0
2016-07-12,2.799999952316284,282.0,279.8599853515625,279.8599853515625,0
2016-07-13,281.5899963378906,282.0,280.1400146484375,281.7099914550781,0
2016-07-14,279.79998779296875,282.0,279.75,279.75,0
2016-07-15,280.4700012207031,281.67999267578125,279.0,280.6300048828125,0
2016-07-18,284.260009765625,283.6000061035156,279.92999267578125,283.6000061035156,0
2016-07-19,279.3500061035156,280.1499938964844,279.5799865722656,279.5799865722656,0
2016-07-20,281.07000732421875,292.0,281.2300109863281,281.2300109863281,0
2016-07-21,291.7200012207031,295.4200134277344,291.6300048828125,291.6300048828125,0
2016-07-22,295.2900085449219,296.94000244140625,294.0,295.1499938964844,0
2016-07-25,295.0,303.1199951171875,295.0,298.25,0
2016-07-26,302.8900146484375,308.1499938964844,299.0,303.05999755859375,0
2016-07-27,308.4700012207031,312.5400085449219,299.54998779296875,308.45001220703125,0
2016-07-28,310.79998779296875,316.4700012207031,310.0,310.3699951171875,0
2016-07-29,316.7300109863281,322.0,312.760009765625,316.6499938964844,0
2016-08-01,311.0299987792969,322.0,311.1700134277344,311.1700134277344,0
2016-08-02,317.6099853515625,318.0,314.6600036621094,317.5,0
2016-08-03,313.82000732421875,317.4800109863281,317.0,317.4800109863281,0
2016-08-04,318.9700012207031,322.0,313.42999267578125,319.0,0
2016-08-05,322.0,322.0,313.3399963378906,313.3399963378906,0
2016-08-08,318.2200012207031,322.0,316.989990234375,318.2699890136719,0
2016-08-09,316.94000244140625,322.0,315.7300109863281,316.92999267578125,0
2016-08-10,314.92999267578125,322.0,314.6199951171875,314.6199951171875,0
2016-08-11,319.32000732421875,321.0,317.4200134277344,319.1199951171875,0
2016-08-12,317.80999755859375,321.0,316.05999755859375,317.7200012207031,0
2016-08-15,315.7699890136719,320.0,315.760009765625,315.760009765625,0
2016-08-16,319.1600036621094,320.0,312.07000732421875,319.25,0
2016-08-17,331.0,331.0,312.5,312.6000061035156,0
2016-08-18,320.0,344.45001220703125,320.0,344.45001220703125,0
2016-08-19,343.6700134277344,347.45001220703125,340.0,347.45001220703125,0
2016-08-22,341.0,348.3500061035156,341.0,348.3500061035156,0
2016-08-23,350.0,341.19000244140625,312.2200012207031,341.19000244140625,0
2016-08-24,313.1199951171875,333.1600036621094,313.20001220703125,313.20001220703125,0
2016-08-25,333.07000732421875,339.9200134277344,325.0,333.1400146484375,0
2016-08-26,318.0,339.8800048828125,312.0,339.8800048828125,0
2016-08-29,314.7799987792969,314.6499938964844,312.8299865722656,314.6499938964844,0
2016-08-30,312.55999755859375,313.1199951171875,312.5799865722656,312.5799865722656,0
2016-08-31,313.6099853515625,307.6600036621094,307.6600036621094,307.6600036621094,0
2016-09-01,307.1600036621094,312.1199951171875,307.1400146484375,307.1400146484375,0
2016-09-02,310.760009765625,310.7799987792969,307.4599914550781,310.7799987792969,0
2016-09-05,308.3500061035156,315.0,307.92999267578125,308.25,0
2016-09-06,308.2099914550781,315.0,307.6400146484375,308.17999267578125,0
2016-09-07,314.0,315.0,312.1300048828125,312.1300048828125,0
2016-09-08,312.3500061035156,315.0,312.17999267578125,312.29998779296875,0
2016-09-09,312.8299865722656,314.0,311.9700012207031,312.80999755859375,0
2016-09-12,312.7799987792969,313.0,312.489990234375,312.489990234375,0
2016-09-13,312.1700134277344,322.0,312.1499938964844,312.1499938964844,0
2016-09-14,313.0,315.0,312.9800109863281,312.9800109863281,0
2016-09-15,312.45001220703125,315.0,312.4800109863281,312.4800109863281,0
2016-09-16,314.0,315.0,312.6099853515625,312.6099853515625,0
2016-09-19,314.9800109863281,315.0,312.5,314.9800109863281,0
2016-09-20,312.05999755859375,320.0,311.5799865722656,312.1300048828125,0
2016-09-21,312.30999755859375,321.0,312.3299865722656,312.3299865722656,0
2016-09-22,319.0,319.0,311.260009765625,311.260009765625,0
2016-09-23,312.80999755859375,315.0,312.70001220703125,312.8299865722656,0
2016-09-26,312.510009765625,315.0,308.5899963378906,312.1199951171875,0
2016-09-27,308.3599853515625,315.0,308.42999267578125,308.42999267578125,0
2016-09-28,314.0,314.0,308.6400146484375,313.0400085449219,0
2016-09-29,308.54998779296875,312.6099853515625,308.1400146484375,308.3699951171875,0
2016-09-30,312.5799865722656,315.0,312.2300109863281,312.55999755859375,0
2016-10-03,310.19000244140625,319.6700134277344,310.42999267578125,310.42999267578125,0
2016-10-04,320.3800048828125,320.510009765625,307.5899963378906,320.4100036621094,0
2016-10-05,306.6700134277344,310.0,302.010009765625,306.5899963378906,0
2016-10-06,302.510009765625,314.0,304.0,314.0,0
2016-10-07,313.6700134277344,313.8699951171875,304.0,313.8699951171875,0
2016-10-10,310.6300048828125,312.69000244140625,310.79998779296875,310.79998779296875,0
2016-10-11,313.3299865722656,317.3999938964844,304.0,313.3800048828125,0
2016-10-12,304.0,318.1300048828125,304.0,318.1300048828125,0
2016-10-13,312.2200012207031,314.0,304.0,312.239990234375,0
2016-10-14,314.0,316.5899963378906,307.5899963378906,307.5899963378906,0
2016-10-17,317.94000244140625,318.0899963378906,312.54998779296875,317.94000244140625,0
2016-10-18,312.4800109863281,315.0,312.1700134277344,312.1700134277344,0
2016-10-19,314.0,314.0,312.739990234375,313.45001220703125,0
2016-10-20,315.0,316.0,315.0,315.0,0
2016-10-21,315.0,315.0,315.0,315.0,0
2016-10-24,315.0,316.0,315.0,315.0,0
2016-10-25,315.0,316.0,315.0,315.0,0
2016-10-26,315.0,316.0,315.0,315.0,0
2016-10-27,315.0,316.0,315.0,315.0,0
2016-10-28,315.0,316.0,315.0,315.0,0
2016-10-31,315.0,315.0,315.0,315.0,0
2016-11-01,318.0,319.0,318.0,318.0,0
2016-11-02,319.0,319.0,315.0,319.0,0
2016-11-03,316.0,316.0,314.0,316.0,0
2016-11-04,315.0,315.0,315.0,315.0,0
2016-11-07,315.0,315.0,315.0,315.0,0
2016-11-08,315.0,315.0,315.0,315.0,0
2016-11-09,315.0,315.0,314.0,315.0,0
2016-11-10,314.0,315.0,314.0,314.0,0
2016-11-11,314.0,315.0,314.0,314.0,0
2016-11-14,315.0,315.0,314.75,314.75,0
2016-11-15,315.0,315.0,315.0,315.0,0
2016-11-16,315.0,315.25,314.5,315.25,0
2016-11-17,315.0,315.0,314.1199951171875,314.6199951171875,0
2016-11-18,314.0,315.0,314.0,314.0,0
2016-11-21,315.0,315.0,314.0,315.0,0
2016-11-22,315.0,315.0,314.0,315.0,0
2016-11-23,315.0,315.0,315.0,315.0,0
2016-11-24,315.0,315.0,315.0,315.0,0
2016-11-25,315.0,315.0,312.0,315.0,0
2016-11-28,314.0,315.0,314.0,314.0,0
2016-11-29,314.0,315.0,314.0,314.0,0
2016-11-30,314.0,315.0,314.0,314.0,0
2016-12-01,314.0,315.0,314.0,314.0,0
2016-12-02,33.0,315.0,314.0,315.0,0
2016-12-05,314.0,315.0,314.5,315.0,0
2016-12-06,313.0,315.1199951171875,312.0,312.0,0
2016-12-07,315.0,315.0,315.0,315.0,0
2016-12-08,314.0,315.0,314.0,315.0,0
2016-12-09,315.0,315.0,314.0,315.0,0
2016-12-12,315.0,316.0,314.0,316.0,0
2016-12-13,314.0,314.5,314.5,314.5,0
2016-12-14,315.0,315.0,314.0,314.5,0
2016-12-15,315.0,314.5,314.0,314.30999755859375,0
2016-12-16,315.0,315.0,314.0,315.0,0
2016-12-19,314.30999755859375,315.0,314.0,314.5,0
2016-12-20,315.0,315.0,314.0,314.0,0
2016-12-21,315.0,315.0,315.0,315.0,0
2016-12-22,315.0,314.0,314.0,314.0,0
2016-12-23,315.0,315.0,314.0,315.0,0
2016-12-26,314.0,315.0,315.0,315.0,0
2016-12-27,314.0,315.0,315.0,315.0,0
2016-12-28,314.0,314.5,314.5,314.5,0
2016-12-29,314.5,315.0,314.0,314.30999755859375,0
2016-12-30,314.5,315.0,314.0,314.30999755859375,0
2017-01-02,314.30999755859375,314.30999755859375,314.30999755859375,314.30999755859375,0
2017-01-03,314.30999755859375,314.0,314.0,314.0,0
2017-01-04,314.0,314.5,314.5,314.5,0
2017-01-05,314.5,314.5,314.3800048828125,314.3800048828125,0
2017-01-06,314.5,315.0,314.0,315.0,0
2017-01-09,315.0,314.5,314.0,314.5,0
2017-01-10,314.0,314.5,314.5,314.5,0
2017-01-11,314.5,314.69000244140625,314.0,314.0,0
2017-01-12,314.69000244140625,314.5,314.0,314.0,0
2017-01-13,315.0,315.0,314.0,314.0,0
2017-01-16,315.0,315.0,314.0,314.0,0
2017-01-17,315.0,315.0,314.0,314.5,0
2017-01-18,315.0,314.57000732421875,314.0,314.57000732421875,0
2017-01-19,315.0,315.0,305.25,305.25,0
2017-01-20,315.0,314.0,305.5,305.5,0
2017-01-23,315.0,315.0,305.5,305.5,0
2017-01-24,315.0,315.0,314.0,315.0,0
2017-01-25,315.0,315.0,304.5,305.5,0
2017-01-26,314.0,315.0,304.45001220703125,304.45001220703125,0
2017-01-27,314.0,315.0,304.25,305.25,0
2017-01-30,315.0,308.0,304.25,308.0,0
2017-01-31,315.0,315.0,305.25,305.25,0
2017-02-01,315.0,315.0,304.25,304.25,0
2017-02-02,315.0,304.20001220703125,304.20001220703125,304.20001220703125,0
2017-02-03,314.0,315.0,304.25,304.25,0
2017-02-06,315.0,315.0,314.0,314.5,0
2017-02-07,314.0,315.0,314.0,314.0,0
2017-02-08,315.0,314.70001220703125,314.0,314.29998779296875,0
2017-02-09,315.0,315.0,314.0,315.0,0
2017-02-10,315.0,315.0,314.0,315.0,0
2017-02-13,315.0,315.0,314.0,314.5,0
2017-02-14,314.0,314.0,314.0,314.0,0
2017-02-15,3.140000104904175,315.0,314.0,315.0,0
2017-02-16,314.0,315.0,314.0,314.0,0
2017-02-17,314.0,315.0,314.0,315.0,0
2017-02-20,314.0,314.5,314.5,314.5,0
2017-02-21,314.5,315.0,314.0,315.0,0
2017-02-22,315.0,315.0,314.0,314.5,0
2017-02-23,314.0,315.0,314.0,314.0,0
2017-02-24,314.0,315.0,314.0,314.0,0
2017-02-27,314.0,315.0,314.0,315.0,0
2017-02-28,314.0,315.0,314.0,314.0,0
2017-03-01,315.0,315.0,314.0,314.5,0
2017-03-02,314.0,315.0,314.0,314.5,0
2017-03-03,315.0,315.0,314.0,314.5,0
2017-03-06,315.0,315.0,314.0,315.0,0
2017-03-07,315.0,315.0,314.0,314.5,0
2017-03-08,315.0,315.0,314.0,314.5,0
2017-03-09,315.0,315.0,314.0,314.5,0
2017-03-10,315.0,315.0,314.0,314.5,0
2017-03-13,315.0,315.0,314.0,315.0,0
2017-03-14,315.0,314.5,314.0,314.29998779296875,0
2017-03-15,314.0,315.0,314.0,314.20001220703125,0
2017-03-16,315.0,315.0,314.0,314.5,0
2017-03-17,315.0,315.0,310.0,310.0,0
2017-03-20,315.0,315.0,314.0,315.0,0
2017-03-21,315.0,315.0,314.0,314.5,0
2017-03-22,314.0,315.0,307.5,307.5,0
2017-03-23,314.0,315.0,306.5,306.5,0
2017-03-24,314.0,315.0,314.0,315.0,0
2017-03-27,315.0,315.0,314.0,315.0,0
2017-03-28,314.0,315.0,314.0,314.0,0
2017-03-29,315.0,315.0,314.0,315.0,0
2017-03-30,314.0,315.0,314.0,314.0,0
2017-03-31,315.0,315.0,314.0,315.0,0
2017-04-03,315.0,315.0,314.0,315.0,0
2017-04-04,314.0,315.0,314.0,315.0,0
2017-04-05,315.0,315.0,314.0,315.0,0
2017-04-06,315.0,315.0,314.0,314.0,0
2017-04-07,315.0,315.0,314.0,315.0,0
2017-04-10,315.0,315.0,306.1499938964844,306.1499938964844,0
2017-04-11,315.0,315.0,314.0,315.0,0
2017-04-12,315.0,315.0,314.0,315.0,0
2017-04-13,315.0,315.0,306.1000061035156,306.1000061035156,0
2017-04-14,314.0,315.0,314.0,314.0,0
2017-04-17,314.0,315.0,313.0,314.0,0
2017-04-18,314.0,315.0,314.0,314.0,0
2017-04-19,314.0,315.0,314.0,314.0,0
2017-04-20,314.0,315.0,314.0,314.0,0
2017-04-21,315.0,315.0,314.0,315.0,0
2017-04-24,315.0,315.0,315.0,315.0,0
2017-04-25,314.0,315.0,314.0,314.0,0
2017-04-26,314.0,315.0,314.0,314.0,0
2017-04-27,314.0,315.0,314.0,314.0,0
2017-04-28,315.0,315.0,314.0,315.0,0
2017-05-01,314.0,315.0,314.0,315.0,0
2017-05-02,314.0,315.0,314.0,314.0,0
2017-05-03,314.0,314.5,314.0,314.5,0
2017-05-04,315.0,315.0,314.0,315.0,0
2017-05-05,315.0,315.0,314.5,315.0,0
2017-05-08,314.0,315.0,314.1000061035156,314.1000061035156,0
2017-05-09,314.0,315.0,314.5,314.5,0
2017-05-10,314.0,315.0,314.0,314.0,0
2017-05-11,315.0,315.0,314.0,314.5,0
2017-05-12,314.0,315.0,314.0,314.0,0
2017-05-15,315.0,315.0,314.0,314.5,0
2017-05-16,316.0,316.0,315.0,315.0,0
2017-05-17,315.0,314.5,314.5,314.5,0
2017-05-18,314.0,315.0,314.0,315.0,0
2017-05-19,315.0,315.0,314.0,314.5,0
2017-05-22,314.0,315.0,314.0,314.5,0
2017-05-23,315.0,316.0,314.5,314.5,0
2017-05-24,317.0,320.0,315.0,316.0,0
2017-05-25,321.0,321.0,320.0,321.0,0
2017-05-26,321.0,321.0,320.0,320.0,0
2017-05-29,321.0,321.0,320.0,320.0,0
2017-05-30,314.5,324.0,320.0,320.0,0
2017-05-31,324.0,324.0,323.0,324.0,0
2017-06-01,324.0,324.0,323.0,324.0,0
2017-06-02,314.5,323.0,321.0,321.0,0
2017-06-05,322.0,322.0,320.0,322.0,0
2017-06-06,321.0,323.0,321.0,321.0,0
2017-06-07,322.0,322.0,321.0,322.0,0
2017-06-08,322.0,322.0,321.0,322.0,0
2017-06-09,322.0,322.0,321.0,322.0,0
2017-06-12,321.0,321.0,320.0,321.0,0
2017-06-13,321.0,322.0,321.0,321.0,0
2017-06-14,322.0,322.0,322.0,322.0,0
2017-06-15,232.0,321.0,321.0,321.0,0
2017-06-16,232.0,322.0,321.0,321.0,0
2017-06-19,322.0,322.0,320.0,322.0,0
2017-06-20,320.0,323.0,320.0,320.0,0
2017-06-21,321.0,315.0,314.29998779296875,315.0,0
2017-06-22,320.0,321.0,320.0,320.0,0
2017-06-23,322.0,322.0,321.0,322.0,0
2017-06-26,321.0,320.0,320.0,320.0,0
2017-06-27,345.0,348.0,345.0,345.0,0
2017-06-28,347.0,315.0,314.3999938964844,314.8999938964844,0
2017-06-29,348.0,349.0,346.0,348.0,0
2017-06-30,345.0,345.0,314.5,314.5,0
2017-07-03,345.0,346.0,315.0,315.0,0
2017-07-04,346.0,315.0,314.5,314.5,0
2017-07-05,314.5,346.0,314.5,314.5,0
2017-07-06,349.0,315.0,314.0,314.0,0
2017-07-07,348.0,348.0,314.5,314.5,0
2017-07-10,347.0,348.0,315.0,315.0,0
2017-07-12,348.0,315.0,314.20001220703125,315.0,0
2017-07-13,349.0,348.0,314.5,315.0,0
2017-07-14,347.0,349.0,314.5,348.0,0
2017-07-17,348.0,348.0,314.29998779296875,315.0,0
2017-07-18,348.0,314.5,314.20001220703125,314.5,0
2017-07-19,346.0,348.0,314.5,315.0,0
2017-07-20,347.0,348.0,346.0,348.0,0
2017-07-21,346.0,346.0,315.0,315.0,0
2017-07-24,348.0,347.0,314.3999938964844,314.3999938964844,0
2017-07-25,346.0,348.0,314.5,314.5,0
2017-07-26,348.0,348.0,314.5,314.5,0
2017-07-27,347.0,347.0,315.0,315.0,0
2017-07-28,348.0,314.29998779296875,314.29998779296875,314.29998779296875,0
2017-07-31,314.29998779296875,348.0,314.5,314.5,0
2017-08-01,342.0,365.0,356.0,365.0,0
2017-08-02,364.0,366.0,364.0,366.0,0
2017-08-03,364.0,365.0,361.0,365.0,0
2017-08-04,362.0,366.0,361.0,363.5,0
2017-08-07,361.0,365.0,361.0,365.0,0
2017-08-08,3.619999885559082,365.0,363.5,365.0,0
2017-08-09,361.0,368.0,365.0,365.0,0
2017-08-10,365.0,368.0,365.0,365.0,0
2017-08-11,365.0,368.0,365.0,365.0,0
2017-08-14,364.67999267578125,366.0,365.0,366.0,0
2017-08-15,365.0,368.0,363.0,366.0,0
2017-08-16,363.0,363.0,361.0,361.0,0
2017-08-17,363.0,362.0,362.0,362.0,0
2017-08-18,362.0,362.0,361.0,361.5,0
2017-08-21,362.0,365.0,362.0,365.0,0
2017-08-22,362.0,360.5,360.0,360.5,0
2017-08-23,360.0,367.0,360.5,367.0,0
2017-08-24,361.0,365.0,359.0,359.0,0
2017-08-25,365.0,365.0,359.0,359.0,0
2017-08-28,351.0,361.0,350.0,361.0,0
2017-08-29,352.0,359.0,352.0,359.0,0
2017-08-30,355.0,360.0,350.0,359.0,0
2017-08-31,350.0,358.0,350.0,358.0,0
2017-09-01,350.0,354.0,350.0,350.0,0
2017-09-04,350.0,354.0,350.0,350.0,0
2017-09-05,358.0,361.0,358.5,359.0,0
2017-09-06,357.0,359.0,357.0,358.5,0
2017-09-07,358.0,358.0,358.0,358.0,0
2017-09-08,359.0,359.0,354.0,359.0,0
2017-09-11,353.0,359.0,350.0,358.0,0
2017-09-12,351.0,359.1600036621094,352.0,359.0,0
2017-09-13,351.0,359.0,351.0,359.0,0
2017-09-14,351.0,361.0,350.0,361.0,0
2017-09-15,350.0,360.0,350.0,359.0,0
2017-09-18,350.0,360.0,350.0,360.0,0
2017-09-19,358.0,358.0,352.0,358.0,0
2017-09-20,353.0,359.5,352.0,359.5,0
2017-09-21,352.0,353.0,351.0,352.0,0
2017-09-22,351.0,359.5,350.0,359.5,0
2017-09-25,351.0,351.0,351.0,351.0,0
2017-09-26,351.0,361.0,351.0,359.0,0
2017-09-27,351.0,359.7200012207031,351.0,359.7200012207031,0
2017-09-28,350.0,359.0,350.0,359.0,0
2017-09-29,351.0,358.5,351.0,358.5,0
2017-10-02,351.0,358.5,351.0,358.5,0
2017-10-03,358.5,360.0,359.5,359.5,0
2017-10-04,360.0,359.0,352.0,359.0,0
2017-10-05,351.0,361.0,353.0,360.0,0
2017-10-06,351.0,360.0,351.0,359.0,0
2017-10-09,351.0,360.0,359.0,360.0,0
2017-10-10,359.0,359.7900085449219,351.0,359.0,0
2017-10-11,352.0,360.0,351.0,359.0,0
2017-10-12,351.0,360.0,351.0,359.0,0
2017-10-13,351.0,360.0,350.0,359.0,0
2017-10-16,352.0,359.7900085449219,359.5,359.5,0
2017-10-17,360.5,360.5,352.0,360.5,0
2017-10-18,352.0,360.0,351.0,360.0,0
2017-10-19,351.0,359.0,351.0,359.0,0
2017-10-20,352.0,359.0,351.0,359.0,0
2017-10-23,357.0,359.0,356.0,359.0,0
2017-10-24,359.0,359.0,356.0,359.0,0
2017-10-25,353.0,360.0,353.0,360.0,0
2017-10-26,360.0,360.0,352.0,359.0,0
2017-10-27,352.0,359.0,352.0,359.0,0
2017-10-30,353.0,360.0,353.0,359.0,0
2017-10-31,357.0,359.0,356.0,359.0,0
2017-11-01,356.0,357.0,353.0,356.0,0
2017-11-02,353.0,354.0,353.0,353.0,0
2017-11-03,354.0,354.0,352.0,354.0,0
2017-11-06,354.0,354.0,353.0,354.0,0
2017-11-07,352.0,352.0,352.0,352.0,0
2017-11-08,353.0,354.0,353.0,354.0,0
2017-11-09,352.0,354.0,352.0,352.0,0
2017-11-10,353.0,353.5,353.0,353.0,0
2017-11-13,352.0,355.0,352.0,352.0,0
2017-11-14,355.0,357.0,355.0,355.0,0
2017-11-15,356.0,357.0,357.0,357.0,0
2017-11-17,357.0,357.0,357.0,357.0,0
2017-11-20,358.0,358.0,355.0,358.0,0
2017-11-21,355.0,356.0,355.0,356.0,0
2017-11-22,356.0,356.0,355.0,356.0,0
2017-11-23,356.0,356.0,355.0,356.0,0
2017-11-24,355.0,356.0,355.0,355.0,0
2017-11-27,356.0,356.0,356.0,356.0,0
2017-11-28,357.0,357.0,356.0,357.0,0
2017-11-29,356.0,358.0,355.0,355.0,0
2017-11-30,357.0,357.0,256.0,357.0,0
2017-12-01,357.0,357.0,355.0,357.0,0
2017-12-04,356.0,356.0,355.0,356.0,0
2017-12-05,356.0,357.0,356.0,356.0,0
2017-12-06,358.0,358.0,356.0,358.0,0
2017-12-07,355.0,356.0,355.0,355.0,0
2017-12-08,356.0,358.0,356.0,356.0,0
2017-12-11,359.0,356.0,355.0,356.0,0
2017-12-12,356.0,356.0,356.0,356.0,0
2017-12-13,357.0,357.0,357.0,357.0,0
2017-12-14,358.0,358.0,357.0,358.0,0
2017-12-15,358.0,358.0,357.0,358.0,0
2017-12-18,358.0,358.0,355.0,358.0,0
2017-12-19,356.0,356.0,356.0,356.0,0
2017-12-20,358.0,358.0,357.0,358.0,0
2017-12-21,358.0,356.0,356.0,356.0,0
2017-12-22,358.0,356.0,356.0,356.0,0
2017-12-25,356.0,357.0,356.0,356.0,0
2017-12-26,356.0,357.0,356.0,356.0,0
2017-12-27,356.0,357.0,355.0,356.0,0
2017-12-28,357.0,358.0,355.0,355.0,0
